asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\schedule_1\config.json to output directory E:\TSCH-2022\results\2022-05-02_12-36-59\config.json[MAIN]
asn=45920	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=45920	id=11  	Node	tx done from=11 source=11 to=8 destination=1 numtx=1 seqnum=109 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=45920	id=11  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45920	id=11  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45937	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=45937	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=45937	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=45937	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45937	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=45937	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=45937	id=4   	TSCH	schedule packet [src: 11, dest: 1, seqnum: 109], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=45937	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=45937	id=8   	Node	tx done from=8 source=11 to=4 destination=1 numtx=1 seqnum=109 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=45937	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45937	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45939	id=9   	Node	scanning on channel=11...[NODE]
asn=45951	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45951	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45953	id=1   	App	rx app packet seqnum=109 from=11 at cell [ts: 2, co: 5][NODE]
asn=45953	id=4   	Node	tx done from=4 source=11 to=1 destination=1 numtx=1 seqnum=109 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=45953	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45953	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45959	id=13  	Node	scanning on channel=25...[NODE]
asn=45960	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45991	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=45991	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=45991	id=4   	App	generate a packet, seqnum=124 for=1 [PACKET_SOURCE]
asn=45991	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45991	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=45991	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=45991	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 124], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=45991	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=45999	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=45999	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=45999	id=6   	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=45999	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45999	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=45999	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=45999	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 19], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=45999	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46004	id=1   	App	rx app packet seqnum=124 from=4 at cell [ts: 2, co: 5][NODE]
asn=46004	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=46004	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46004	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46004	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46004	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46004	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46004	id=2   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 19], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=46004	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46004	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=124 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=46004	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46004	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46004	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=19 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=46004	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46004	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46012	id=5   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46012	id=5   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=46012	id=5   	App	generate a packet, seqnum=38 for=1 [PACKET_SOURCE]
asn=46012	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46012	id=5   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46012	id=5   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46012	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 38], channel offset=1 timeslot=3[SCHEDULER NEW]
asn=46012	id=5   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46016	id=11  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46016	id=11  	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=46016	id=11  	App	generate a packet, seqnum=110 for=1 [PACKET_SOURCE]
asn=46016	id=11  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46016	id=11  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46016	id=11  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46016	id=11  	TSCH	schedule packet [src: 11, dest: 8, seqnum: 110], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=46016	id=11  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46020	id=1   	App	rx app packet seqnum=19 from=6 at cell [ts: 1, co: 1][NODE]
asn=46020	id=2   	Node	tx done from=2 source=6 to=1 destination=1 numtx=1 seqnum=19 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=46020	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46020	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46022	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=46022	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46022	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46022	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46022	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46022	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46022	id=2   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 38], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=46022	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46022	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=46022	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46022	id=8   	Node	Nexthop id: 4 found for destination: 1 [ROUTE]
asn=46022	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46022	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46022	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46022	id=8   	TSCH	schedule packet [src: 11, dest: 4, seqnum: 110], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=46022	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46022	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=1 seqnum=38 packet buffer: timeslot: 3 channel offset: 1 acked=true, remove packet[NODE]
asn=46022	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46022	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46022	id=11  	Node	tx done from=11 source=11 to=8 destination=1 numtx=1 seqnum=110 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=46022	id=11  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46022	id=11  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46023	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46023	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=46023	id=6   	App	generate a packet, seqnum=20 for=1 [PACKET_SOURCE]
asn=46023	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46023	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46023	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46023	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 20], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=46023	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46037	id=1   	App	rx app packet seqnum=38 from=5 at cell [ts: 1, co: 1][NODE]
asn=46037	id=2   	Node	tx done from=2 source=5 to=1 destination=1 numtx=1 seqnum=38 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=46037	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46037	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46038	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=46038	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46038	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46038	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46038	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46038	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46038	id=2   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 20], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=46038	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46038	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=20 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=46038	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46038	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46039	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46039	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46039	id=4   	App	generate a packet, seqnum=125 for=1 [PACKET_SOURCE]
asn=46039	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46039	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46039	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46039	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 125], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=46039	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46039	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=46039	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46039	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46039	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46039	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46039	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46039	id=4   	TSCH	schedule packet [src: 11, dest: 1, seqnum: 110], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=46039	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46039	id=8   	Node	tx done from=8 source=11 to=4 destination=1 numtx=1 seqnum=110 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=46039	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46039	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46040	id=9   	Node	scanning on channel=15...[NODE]
asn=46054	id=1   	App	rx app packet seqnum=20 from=6 at cell [ts: 1, co: 1][NODE]
asn=46054	id=2   	Node	tx done from=2 source=6 to=1 destination=1 numtx=1 seqnum=20 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=46054	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46054	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46055	id=1   	App	rx app packet seqnum=125 from=4 at cell [ts: 2, co: 5][NODE]
asn=46055	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=125 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=46055	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46055	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46072	id=1   	App	rx app packet seqnum=110 from=11 at cell [ts: 2, co: 5][NODE]
asn=46072	id=4   	Node	tx done from=4 source=11 to=1 destination=1 numtx=1 seqnum=110 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=46072	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46072	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46115	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46115	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46115	id=2   	App	generate a packet, seqnum=134 for=1 [PACKET_SOURCE]
asn=46115	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46115	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46115	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46115	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 134], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=46115	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46115	id=14  	Node	scanning on channel=22...[NODE]
asn=46117	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46121	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46121	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46122	id=1   	App	rx app packet seqnum=134 from=2 at cell [ts: 1, co: 1][NODE]
asn=46122	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=134 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=46122	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46122	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46141	id=9   	Node	scanning on channel=20...[NODE]
asn=46145	id=11  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46145	id=11  	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=46145	id=11  	App	generate a packet, seqnum=111 for=1 [PACKET_SOURCE]
asn=46145	id=11  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46145	id=11  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46145	id=11  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46145	id=11  	TSCH	schedule packet [src: 11, dest: 8, seqnum: 111], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=46145	id=11  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46148	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46158	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46158	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=46158	id=6   	App	generate a packet, seqnum=21 for=1 [PACKET_SOURCE]
asn=46158	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46158	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46158	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46158	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 21], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=46158	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46158	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=46158	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46158	id=8   	Node	Nexthop id: 4 found for destination: 1 [ROUTE]
asn=46158	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46158	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46158	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46158	id=8   	TSCH	schedule packet [src: 11, dest: 4, seqnum: 111], channel offset=5 timeslot=3[SCHEDULER NEW]
asn=46158	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46158	id=11  	Node	tx done from=11 source=11 to=8 destination=1 numtx=1 seqnum=111 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=46158	id=11  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46158	id=11  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46174	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=46174	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46174	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46174	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46174	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46174	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46174	id=2   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 21], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=46174	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46174	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=21 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=46174	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46174	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46175	id=4   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=46175	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46175	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46175	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46175	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46175	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46175	id=4   	TSCH	schedule packet [src: 11, dest: 1, seqnum: 111], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=46175	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46175	id=8   	Node	tx done from=8 source=11 to=4 destination=1 numtx=1 seqnum=111 packet buffer: timeslot: 3 channel offset: 5 acked=true, remove packet[NODE]
asn=46175	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46175	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46176	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46190	id=1   	App	rx app packet seqnum=21 from=6 at cell [ts: 1, co: 1][NODE]
asn=46190	id=2   	Node	tx done from=2 source=6 to=1 destination=1 numtx=1 seqnum=21 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=46190	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46190	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46191	id=1   	App	rx app packet seqnum=111 from=11 at cell [ts: 2, co: 5][NODE]
asn=46191	id=4   	Node	tx done from=4 source=11 to=1 destination=1 numtx=1 seqnum=111 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=46191	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46191	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46212	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46212	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46212	id=4   	App	generate a packet, seqnum=126 for=1 [PACKET_SOURCE]
asn=46212	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46212	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46212	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46212	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 126], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=46212	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46216	id=14  	Node	scanning on channel=14...[NODE]
asn=46216	id=3   	Node	scanning on channel=11...[NODE]
asn=46225	id=1   	App	rx app packet seqnum=126 from=4 at cell [ts: 2, co: 5][NODE]
asn=46225	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=126 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=46225	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46225	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46236	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46236	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46236	id=2   	App	generate a packet, seqnum=135 for=1 [PACKET_SOURCE]
asn=46236	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46236	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46236	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46236	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 135], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=46236	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46238	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46238	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=46238	id=6   	App	generate a packet, seqnum=22 for=1 [PACKET_SOURCE]
asn=46238	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46238	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46238	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46238	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 22], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=46238	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46241	id=1   	App	rx app packet seqnum=135 from=2 at cell [ts: 1, co: 1][NODE]
asn=46241	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=135 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=46241	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46241	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46242	id=9   	Node	scanning on channel=14...[NODE]
asn=46242	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=46242	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46242	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46242	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46242	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46242	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46242	id=2   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 22], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=46242	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46242	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=22 packet buffer: timeslot: 2 channel offset: 5 acked=true, remove packet[NODE]
asn=46242	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46242	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46251	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46258	id=1   	App	rx app packet seqnum=22 from=6 at cell [ts: 1, co: 1][NODE]
asn=46258	id=2   	Node	tx done from=2 source=6 to=1 destination=1 numtx=1 seqnum=22 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=46258	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46258	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46317	id=3   	Node	scanning on channel=25...[NODE]
asn=46317	id=14  	Node	scanning on channel=11...[NODE]
asn=46339	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46342	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46342	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46342	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46342	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46389	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46389	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=46389	id=6   	App	generate a packet, seqnum=23 for=1 [PACKET_SOURCE]
asn=46389	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46389	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46389	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46389	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 23], channel offset=5 timeslot=2[SCHEDULER NEW]
asn=46389	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46395	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=46395	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46395	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46395	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46395	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46395	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46395	id=2   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 23], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=46395	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
